review,rating
"Tolong dong di perbaiki pengirimanya, gak usah lah kerja sama sama entar aja, si lelet/ jnt. Kerja sama tuh sama yang profesional gitu. Minimal jne, jne kan pemain lama. Masa yang bagus cuman gtl doang itupun kayanya hanya yg belanja di official store. Kalo lama kaya gini kan barang pelanggan bisa rusak juga kelamaan di pengiriman. Belajar lah dari shopee bisa cepet dikirim. Biarkan pelanggan bisa memilih kurir pilihanya sendiri dengan gratis ongkir.",1
coba 3 dulu kalo lancar tak tambah,3
transaksi menjadi lebih mudah,5
murah,4
Sistem pembatalan lama banget masa nunggu 2x24 jam. Udah jelas kita belanja karena butuh,1
batalkan sistem,1
"Sudah berulang kali pengalaman belanja yang sangat tidak menyenangkan. Barang tidak dikirim"" Barang kosong masih di etalase dan klaim rusak dibatalkan",1
Bagus,5
Senang sekali belanja di Tokopedia.... Harganya Murah dan Produk di jamin Asli... Terima Kasih Tokopedia....,5
Urus komplain barang softcase bertele tele mengundur waktu terus. Apalagi urus barang yg berharga. Ganti itu admin . Tim Tokopedia care nya tulis pesan jam 00 : 08 . Pantes kah ? tkp.me support/mainapps apaan sih ini saya ga tau,1
Payleter nya ko yang 12 kali ilang min😅,3
pelayanan bagus,5
bagus,5
ok bget,4
pengiriman lambat,2
"Maaf ya saya uninstal aja, bagi saya tokopedia udah gk menarik",1
Memuaskan,5
Tak bisa di install tolooooooong developer,1
Lama Lelet,4
Saya kasih bintang 1 pelayanan kurang bagus sekarang sering telat ga ada nomer cs kayak toko odong odong ga bisa komplain perlindungan konsumen kurang baik tingkatkan atau ga ditinggal orang,1
"Korupsi terselubung DIBATALKAN SISTEM (pesanan tidak di proses), uang yg dikembalikan tidak sesuai (lebih kecil) dari uang yg dibayarkan via transfer bank (bila ada biaya admin, tentunya lebih banyak uang yg hilang).",1
pembayaran sangat mudah dan simple,5
oke,5
Memang benar menyediakan komplit dan murah,5
"Pesanan belum sampai2 dan komplin pun susah, harus menunggu waktu yg di tentukan, trus setelah jadwal bisa di komplain masih juga menunggu 3 hari, masa iya pesanan reguler 14hari..ga kayak di sebelah mudah komplain dan mudah di hubungi.",1
cepat transaksi nya sukses selalu,5
"Setelah update aplikasi, tidak bisa rubah stok toko. Produk tidak bisa dihapus ataupun di non aktifkan",1
Sangat berguna,5
Jelek padahal aku baru dapat voucher pengguna baru eh malah barang nya ngk dikirim aku tanya penjual nya malah di cuekin tolong jangan kaya gini beda banget sama shope kalo tokonya tutup di tulis di deskripsi ini ngk ninggalin pesan apa apa kan sia sia vocer saya,1
belanja ditokopedia banyak promonya,5
"Tokopedia memang terpercaya,semoga kedepannya semakin memuaskan pelanggan.",5
"Aplikasi dan Segala Elemen Pihak ke2 & ke3 (yaitu Penjual&Kurir) Gak usah Pd Sok Suci,ini buat kalian yg gk tahu apa-apa gk 100% konsumen Jahat kalo masih ada konsumen yg 100% mengikuti Aturan yg Berlaku tp justru diBrengsekin sama Mereka Terus visi-Misi Tokopedia Care'y yg ingin membantu masalah Konsumen'y agar lebih baik cuma Cari Muka doang/Pembohong Justru ada'y Tanya Tokopedia care(nama'y Mikha) malah makin memperburuk masalah,""Cukup kata2 dari Saya Jangan terlalu Percaya pd Aplikasi ini"".",1
Semenjak ada kurir rekomendasi lebih sering delay pesanan.,1
Sanagat membantu banget dan semua barang ada di sini yg ga ada di aplikasi lain klo di tokopedia semua nya ada keren banget,5
mantab,5
bagus,5
"Terima kasih kepada Toko Pedia, saya senang berbelanja di Toko Pedia karena mudah dan aman, cuma sayangnya permohonan Toko Pedia Card saya di tolak😅, tapi gpp deh mungkin emang saya blm memenuhi syarat, maju trs Toko Pedia.",5
Logo gratis ongkir tidak berlaku dibeberapa toko dan lokasi.,1
ok,5
Good,5
Ada bugs tampilan buyer diskon 50% tp pas atc>>pilih metode pembayaran>>notif penjual telah merubah harga sekian>>balik ke blank metode pengiriman,3
Mantap,5
"Saran mending hapus aja si cepat dari rekomendasi tokopedia,udah sampai nya lama + jauh dari tanggal estimasi,ok lah kalau di daerah jawa bisa gratis ongkir 0 rupiah lah yg di luar pulau jawa tuh perhatiin juga,udah bayar ongkir mahal paket hampir sebulan baru sampe,jgn harap bakal menang saingan ama shoppe kalau masih kerja sama ekspedisi lelet kek si cepat",1
mantull,4
terbaik,5
kurang di gratis ongkir doang hehe,5
"Harga di tokepedia sekarang jauh lebih mahal dibanding shopee. Dan shopee selain benar benar gratis ongkir ke Bali, berani GTW lagi.",1
"Tolong dong, ada metode masa perpanjangan pengiriman buat penjual dari pembeli, biar gak otomatis dibatalin. Sebel banget, barang sudah dibeli pakek voucher diskon yg terbatas, karena sistemnya otomatis nge cancel, jadi batal deeh pesanan saya ke penjual di proses. Padahal barangnya lagi bener2 butuh!",1
"sangat mempermudah diAplikasi ini terima kasih, semoga lebih baik lagi.🙏",4
mantap,5
"Tokopedia media belanja online yang super paling lama pengirimannya. Susah kalo mau cancel belanjaan. Suka ga suka harus terima. Yg parahnya lagi kurirnya wa setengah 12 malam udh dijln mau kirim barang. Tanpa konfirmasi dlu di sore hari nya. Emang kurir Jne dari toped 24 jam ya kerjanya? Kita customer, itu jam istirahat kita. Yg bner aja. Mengecewakan sekali. Kapok belanja disini!",1
Nggak bisa pilih jasa kirim. Males banget pas dapet jne. Super lama nyampainya. Yg normalnya 3-4 hari Bisa seminggu lebih datangnya.,1
Payah,1
sangat membantu perbelanjaan terutama bagi kaum mager keluar rumah hehe. semoga dibanyakin voucher belanja nya biar lebih suka belanja disini,5
Lebih mudah memilih barang,5
Terimakasih saya sangat terbantu sekali untuk mencari apapun yang saya butuhkan,5
sangat bagus⭐️,5
ok,5
"Pengiriman barang dalam area jabodetabek sangat lambat.!, apk juga lelet, payah",1
"Pengalaman, jelek paket saya pecah ekspedisi dan seller tidak mau bertanggungjawab Dan pihak tokopedia tidak tegas dalam masalah ini Bener bener dirugikan saya Pengalaman pertama saya berbelanja disini menjadu pengalaman buruk saya",1
Kenapa akun saya log out sendiri dan tidak bisa masuk lagi,2
bagus,5
"Terlalu banyak biaya ini itu. Contoh wajib asuransi + biaya admin + biaya layanan. Jadi harga malah melonjak tinggi dari seller yg di tawarkan, kurir nya pada ga punya aturan. Sering lempar paket langsung kabur",2
"Ini gimana ya ,kok banyak kode otp masuk ke nomer saya.padahal saya tidak menggunakan aplikasi ini.tolong di cek dan di amanin dong",1
"Harga mahal, ongkir mahal, kalah sama toko sebelah si oren harga murah ongkir murah",2
Paling sering.keterangan sudah sampai tapi barang nya blom sampai. Karna blom pake tanda bukti penerima. W saranin cod aja KLO blnja di toped. Klodah byar nyesel. Proses pengembalian dana juga lama. Rumit,1
sangat bagus,5
bagus dari pada sebelah min,5
simple,5
Bagus,5
"SIAP-SIAP PINDAH ke MARKETPLACE yg lain. Pertama fitur DISKUSI ditiadakan, kedua status ONLINE dan terakhir ONLINE dihilangkan, ini namanya berat sebelah. Padahal kedua fitur itu sangat membantu bagi customer untuk melihat toko AKTIF atau tidak, dan pelayanannya baik atau tidak.",1
"Suka belanja d sini,banyak diskon bagi pengguna baru",5
Sangat Membantu sekali,5
oke tokped mantap......banyakin dis nya lagi.......,5
"bagussssss, banyak diskonnnn",5
udah brapa kali barang di batalkan otomatis,5
terbaik,5
mantap,5
aplikasinya bagus banget,5
Puas belanja di Tokopedia.,5
Lama kali soal pengirimannnya masa KLH sama toko Oren lokasi sama pdhl trs waktu check out brng duluan di tokped,1
bagus,5
"Maaf ya saya kasih bintang 1 Saya beli barang, barang nya tidak sesuai,dan saya komplen,oleh pihak Tokopedia menunggu persetujuan penjual Tunggu sampai tanggal 5, baru di proses harus dikirim pake kulir sicepat Kulir sicepat gagal untuk ambil barang disaya gak tau alasannya apa,dan pihak Tokopedia kasih kabar lagi,harus ganti kulir yang lain Saya sudah ganti kulir nya pake JNE Sampai sekarang barangnya belum diambil juga harus nunggu lagi persetujuan pihak penjual,ini komplen gak beres beres",1
baik,3
keren,5
Tolong kembalikan dana saya 400rb hilang trjadi transaksi sendiri.. Pdhl saya tidak ada transaksi sama sekali tp knp tokopedia sedot dana saya tolong kembalikan dana saya yg sudah di sedot..,1
lemot,3
keren,5
"So far so good TAPIII, Kenapa sekarang tidak bisa hapus riwayat percakapan/chat dengan penjual?",3
"Harusnya biaya aplikasi ttep di pulangkan bila barang tidak diterima, klo mau ambil keuntungan ya dr pedagang nya yg kurang teliti",1
Ribet,1
"Nggak bisa COD bisa nggak sih, kalau bikin aplikasi bisa COD saran saya di tambahin cod, lama² gua hapus aja Tokopedia gw, pokoknya aktifin COD tokopedia sekarang juga.",1
"Kalo ngasih pengiriman itu cepat sedikit apa salahnya, masa paket aku ga kunjung sampe udah 2 minggu, kejadiannya pun bukan 1 atau 2 kali tapi udah sering, paketnya katanya udah di Penyortiran kota tempat tinggal, tapi di tunggu ga kunjung datang, di komplain pun ga berguna, tolong kurirnya di urus",1
👍,5
mantap,5
ok,5
CS lambat bangeeet gk ngasih solusi,1
keren,5
"Aplikasi mudah, terpercaya.",5
banyakin voucher lagi ya kak,5
sanggat puas denggan pelayanannya,5
"Mantap,banyak pilihan...yg pasti bisa lebih murah...sering belanja disini tapi buat upload foto/video belanjaan susah bgt gak kayak shopee",5
ok banget,5
"makin jelek aja aplikasi ini, pembayaran dengan kartu kredit tidak bisa dan Chat tidak dapat di hapus.",2
Hallo Tokopedia tolong di tindak lanjuti toko2 yg tidak bertanggung jawab alias abal2 . Baru saja saya memesan paket tapi yg dikirim tidak sesuai yg dia jual saya pesan LIQUID yg dikirim POPICE gila sekelas Tokopedia haha !!!! Auto uninstall,2
sangat membantu,5
"Kecewa dengan proses komplen barang rusak, bikin kapok.",1
terbantu dalam transaksi,5
"Dagang di sini merugikan, biaya pemotongan pengembalian barang dibebankan ke penjual, ga seperti di shopee🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬",1
"Tokped notifnya risih banget, sekali liat produk langsung muncul jendela notif berkali kali buat nyuruh checkout,pls lah bukannya tertarik malah sebel bgt bikin layar berantakan",2
Pengiriman lambat dan lama,1
ok,5
ngasih vocer giliran udh di cek out malah di batalin sistem apk idiot,1
"Dulu merasa nyaman belanja disini..makin kesini kok ya banyak seller nakal,jual diharga lbh murah ,rating toko bagus, tapi barang cm pajangan,pesanan sengaja diproses,tp didiamkan sampe batal otomatis,dichat ga dibales,ajukan pembatalan ga kunjung di approved,maksudnya apaa..apa bisa jd naikin rating toko? Lebih aman belanja ditoko orange kl begini,sy sdh kena bbrp seller kek gini,toko febee sama uapgrocery!!! Harusnya ada pengaduan...tokopedia care tp pertanyaan nya by sistem..yg jwb jg mesin",1
"Sarana belanja online yg aman dan terpercaya. Sudah 10 tahun an lebih. tidak mengecewakan dalam mengatasi permasalahan yg ada untuk complain produk, ekpedisi.dan lainnya. Dan terselesaikan dengan senyum kepuasan atas keputusan pihak Toped yg memberikan keamanan untuk konsumen. sukses selalu Tokopedia. Aamiin",5
mantap.. buat temen temen rekomendasi belanja di toko pedia..,5
Pengiriman nya lamban bangt udah kayak di Arab Saudi. Padahal satu kota,1
Tolong hapuskan kontrak kerjasama dengan developer kurir sicepathalu udah muak saya pengiriman selalu lambat kadang barang ada yang hilang kompensasi nya juga tidak sesuai yang di harapkan kalo sudah di hapuskan saya kembali kasih bintang 5,1
Sekarang tokped server nya sering down nih,1
memudahkan belanja,5
"bukanya makin bagus mlah mak8n mengecewakan promo²nya gk sesuai Sekarang kurir rekomendasinya jne lama bgt harus mepet tanggl estimasi mau habis br di antar padahal sblm tanggl estimasi dah sampai di kota tujuan masak iya harus ambil sendiri paket payah TOKOPEDIA kasih rekomendasi kurirnya😒😒klo ada,bentang penilaian di bawah satu saya,kasih bintang level terbawah dari bintang yg ada di bawah bintang satu",1
"bintangnya 3 dulu deh,di perbarui tambah lemot",3
Tolong di tindak lanjuti perihal khasus akun saya yg sudah gak bisa login.....saya tidak merasa punya tagihan tetapi ada laporan tagihan atas saya pribadi.....pihak gopay hanya bisa menagih dan tidak memberikan kejelasan dan jalan keluarnya......bahwa akun saya sudah gak bisa di gunakan.....tapi ada tagihan masuk....ini gimana.....,1
"bingung pembatal otomatis, kenapa tdk ada konfirmasi dl dr penjualnya ya",5
Ok,5
"Buat order dan pembayaran gagal muluk ,entah lgi eror atau bug ini apak",1
ga ada gratis ongkir setiap hari,1
Baik,5
"Bug bermasalah, alamat yg di tulis tak sesuai dengan alamat yg saya cantumkan, udah bayar di depan sekitar 80k+ , yg di refund malah 1k pas pembatalan pemesanan sebab paket hilang , perbaiki sistem Lo 👎🏻👎🏻",1
"barang suka hilang datang nya lama(itupun kalo sampe) suka batalin pesenan suka suka dia, kalo ga mau rugi ya jangan kasih promo apaan dah bilang saya manipulasi buat cari untung cari untung dari mana saya beli yang ada promo bilang saya yang manipulasi mending di shoope aja",1
😍 bangga dengan apk buatan Anak Bangsa🥰🥰🥰🥰🥰,5
Tokopedia pengiriman lamabt terus,2
Aplikasi online shop nya bagus sayang ga ada paylatter,5
"kembalikan pengiriman YES JNE atau pilihan jasa lainnya.. dan berhenti gunakan jasa sicepat sebagai rekomendasi, barang selalu sampai sangat lama dan super lelet.. dengan berbagai alasan keterlambatan di sistem... memuakkan..",1
"Enak belanja di shopee,selain voucher gratis ongkir nya benar² gratis, ekspedisi nya juga cepat..klw toko ijo subsidi free ongkir rata² dikasih ke ekspedisi lelet (sicepat)",2
cepat sekali proses y,5
Baik,5
"Penjual menjual barang palsu dengan harga ori, barangnya sudah saya kembalikan. Waktu barangnya kembali sudah ada bukti foto dari kurir bahwa barangnya sampe, penjual mengaku belum terima barangnya, tapi oleh tokopedia, uang saya diteruskan ke penjual. 2025 tokopedia semakin aneh, mendukung toko penipu.",1
mantap lah pokok ny Tokopedia.. fash respon admin ny,5
ok banget,5
Oke,5
"pak ada masalah saat mau menggunakan saldo tokopedia untuk pembayaran tidak bisa di lakukan saldo saya sudah bertambah tapi saat melakukan pembayaran tertulis saldo lama, di akun status saldo terbaru tapi ketika mau bayar malah tertulis saldo lama",3
"Parahh ni aplikasi, pengiriman lama banget padahal masih 1 daerah dan tidak terlalu jauh tapi pengiriman nyabisa sampe 9 harii, saran gua kalo Lo mau beli barang jangan di apk nii, nyesel lu pada lama Dateng nyaa",1
Terima kasih gratis ongkir nya,5
"tiga kali transaksi di tokped ini gagal semua saldo/promo gaada yang kembali, menghubungi cs slow respon nya amit amit,",1
"Kenapa dari kemarin sampai sekarang fitur komplain, pengembalian barang dana gak bisa dilakukan, keburu uangnya hangus",2
semoga sukses selalu,5
Notifikasi nyantol. Tidak bisa hapus chat toko,3
Apik,5
"Customer service dan tim pusat resolusi buruk dalam menangani permasalahan dan lambat dalam menganalisa masalah penjual yang tidak jujur. Heran, kinerja buruk bisa dapat penghargaan award.",1
mantao,5
Harga barang murah tapi ongkir yg gk ngotak apa lagi kalo bukan toko pedia,1
"Mau ajukan complain malah aplikasi error , tapi di pake untuk belanja , cari² barang normal Hanya untuk bagian pas mau complain tiba² aplikasi nya erorr gak bisa di klik dll",1
mantap,5
Gagal log in,2
mantapp jiwa,5
berkah selalu tokopedia,5
"Susahnya mau ganti nomor hp yg udah gak dipakai lagi m, ya Allah sakit kepala awak",1
Amanah,5
mantap,5
mantap,5
"Semenjak diambil alih tt, serba mahal dan tdk worth it samsek!",3
promo nya menarik dan barang bagus,5
mau coba dulu. kalau bagus shopee gua uninstall. terlalu banyak di tipu blnja di shopee,5
banyak promo dan mumer,5
Gᴏᴏᴅ apk,5
"Barang sampai sudah keadaan rusak, pihak penjual gk mau tahu, pihak tokopediapun gk mau tau, pembeli yg harus menanggungnya",1
mantap pokoknya tokopedia,5
"Baguus, banyak promo nyaa tpi ada yg kurang nih 1, tolong dong kalo emg barang mau di kirim ke lokasi penerima cantumin nomor telpon kurirnya, supaya kita gampang ngehubungin kurirnya kalo paket ga sampe²🙏",5
baik,5
sangat membantu,5
jangan unduh aplikasi ini. banyak penjual yang menipu pelanggan,1
"Sebagai konsumen saya kecewa, kenapa sekarang tidak dapat melihat kapan terakhir kali suatu toko itu online/aktif?",1
sangat baik,4
Tokopedia card ngajuin aja belum... Tiba-tiba pengajuan nya tidak sesuai dengan kebijakan... Aplikasi aneh...,1
secepat kilat,5
mantap kembangkan,4
"Sekarang jelek, penangan masalah ribet chat cs dijawab komputer terus return barang kena ongkir, tolong diperbaiki biar ga ditinggal pelanggan",1
mantap,5
Apalah nih aplikasi baru buat suruh isi pin padahal sudah ngacak tapi tetap aja tidak valid apa coba kaya gitu ngak jelas,1
Sulitt sekali buat masuk buka tokopedia,1
Ok,4
"Sudah 5x order, tp orderan saya semuanya selalu dibatalkan oleh sistem.",3
siip,5
cepat dan mudah,5
Produk ya bagu gak gampang rusak,5
👍💯,5
top markotop,5
toko pedia keren habis gak nunggu lama langsung proses❤️,5
Tokopedia oke barangnya slalu bagus.,5
mantap sesuai dengan sop yang ada,5
sangat baik,5
keren,5
kenapa tiap order dg voucher diskon sll dibatalkan... Kalo memang tidak mau memberi diskon mending tidak usang dipasang diskonnya..,1
Kemana promo2mu yang dlu Tokped? sedih aingggg 😭💔💔💔,3
bagus,5
Kok suah tidak ada promo lagiii yaa,4
mantap,5
Kenapa akun saya blank aja ga bisa belanja,3
Udah bisa,5
baik,5
Kenapa habis diinstal buat daftar akun gak bisa..sallu eror trus,1
"Lama waktu pengiriman padahal instan pilih express yang 3 jam , malah kurir sedang mengantar barang lain..",1
okeh,5
"tolong ya, beri akses pilih kurir, pakai kurir rekomendasi dptnya jne udh tau expedisi busuk, masih di pakai, paket yang harusnya 3hr nyampek makan waktu seminggu di kota yang sama aja sampek 3hari mensing putus kerja sama aja dr pada kehilangan peminatnya nih tokopedia karna ulah kurir yang busuk",1
